0,-0.64,-0.435
0.004,-1.28,-0.27
0.008,-1.92,-0.105
0.012,-2.325,0.015
0.016,-2.07,0.18
0.02,-1.795,0.355
0.024,-1.54,0.49
0.028,-1.335,0.6
0.032,-1.18,0.685
0.036,-1.08,0.755
0.04,-0.965,0.8
0.044,-0.89,0.835
0.048,-0.85,0.875
0.052,-0.78,0.935
0.056,-0.715,0.985
0.06,-0.64,1.05
0.064,-0.56,1.07
0.068,-0.485,1.095
0.072,-0.345,1.09
0.076,-0.275,1.125
0.08,-0.165,1.115
0.084,-0.055,1.12
0.088,0.085,1.16
0.092,0.165,1.19
0.096,0.275,1.21
0.1,0.37,1.195
0.104,0.46,1.19
0.108,0.55,1.21
0.112,0.645,1.23
0.116,0.755,1.265
0.12,0.83,1.275
0.124,0.91,1.28
0.128,1.01,1.285
0.132,1.08,1.27
0.136,1.15,1.225
0.14,1.22,1.2
0.144,1.26,1.19
0.148,1.315,1.15
0.152,1.335,1.11
0.156,1.355,1.065
0.16,1.345,1.035
0.164,1.335,0.99
0.168,1.29,0.905
0.172,1.23,0.81
0.176,1.155,0.75
0.18,1.065,0.665
0.184,0.985,0.565
0.188,0.87,0.495
0.192,0.74,0.43
0.196,0.6,0.405
0.2,0.48,0.305
0.204,0.36,0.225
0.208,0.24,0.135
0.212,0.145,0.1
0.216,0.04,0.055
0.22,-0.05,0.02
0.224,-0.115,0.01
0.228,-0.145,0.01
0.232,-0.185,-0.01
0.236,-0.24,-0.035
0.24,-0.24,0.005
0.244,-0.23,0.04
0.248,-0.185,0.09
0.252,-0.145,0.07
0.256,-0.055,0.075
0.26,-0.02,0.055
0.264,0.015,0.055
0.268,0.035,0.04
0.272,0.015,0
0.276,-0.005,-0.03
0.28,-0.055,-0.08
0.284,-0.1,-0.095
0.288,-0.13,-0.095
0.292,-0.185,-0.095
0.296,-0.285,-0.105
0.3,-0.435,-0.075
0.304,-0.54,-0.065
0.308,-0.6,-0.1
0.312,-0.64,-0.155
0.316,-0.665,-0.185
0.32,-0.675,-0.21
0.324,-0.675,-0.225
0.328,-0.67,-0.235
0.332,-0.655,-0.245
0.336,-0.655,-0.255
0.34,-0.645,-0.255
0.344,-0.64,-0.22
0.348,-0.63,-0.24
0.352,-0.62,-0.25
0.356,-0.625,-0.275
0.36,-0.635,-0.27
0.364,-0.655,-0.245
0.368,-0.67,-0.24
0.372,-0.645,-0.23
0.376,-0.645,-0.27
0.38,-0.62,-0.28
0.384,-0.63,-0.305
0.388,-0.615,-0.285
0.392,-0.6,-0.285
0.396,-0.58,-0.315
0.4,-0.585,-0.33
0.404,-0.58,-0.305
0.408,-0.565,-0.26
0.412,-0.535,-0.255
0.416,-0.52,-0.25
0.42,-0.495,-0.195
0.424,-0.39,-0.105
0.428,-0.22,0.055
0.432,0.035,-0.19
0.436,0.34,-0.82
0.44,0.695,-1.445
0.444,1.115,-2.085
0.448,1.605,-2.705
0.452,2.125,-3.19
0.456,2.635,-3.675
0.46,3.055,-4.15
0.464,3.315,-4.26
0.468,3.32,-4.16
0.472,3.08,-4.005
0.476,2.635,-3.885
0.48,2.085,-3.805
0.484,1.445,-3.73
0.488,0.805,-3.64
0.492,0.165,-3.5
0.496,-0.475,-3.375
0.5,-1.115,-3.205
0.504,-1.755,-2.985
0.508,-2.395,-2.72
0.512,-3.035,-2.405
0.516,-3.565,-2.09
0.52,-3.635,-1.75
0.524,-3.655,-1.465
0.528,-3.68,-1.25
0.532,-3.635,-1.08
0.536,-3.54,-0.905
0.54,-3.46,-0.745
0.544,-3.31,-0.56
0.548,-3.075,-0.36
0.552,-2.83,-0.22
0.556,-2.625,-0.045
0.56,-2.445,0.125
0.564,-2.23,0.245
0.568,-2.005,0.33
0.572,-1.76,0.42
0.576,-1.55,0.545
0.58,-1.38,0.63
0.584,-1.265,0.69
0.588,-1.135,0.69
0.592,-1.03,0.73
0.596,-0.94,0.79
0.6,-0.875,0.85
0.604,-0.785,0.89
0.608,-0.705,0.93
0.612,-0.64,0.955
0.616,-0.535,0.975
0.62,-0.43,0.99
0.624,-0.315,1.04
0.628,-0.185,1.06
0.632,-0.045,1.055
0.636,0.075,1.075
0.64,0.205,1.095
0.644,0.345,1.08
0.648,0.49,1.11
