0,-0.48,-0.26
0.004,-0.435,-0.24
0.008,-0.4,-0.19
0.012,-0.37,-0.195
0.016,-0.365,-0.18
0.02,-0.35,-0.16
0.024,-0.34,-0.16
0.028,-0.345,-0.14
0.032,-0.355,-0.155
0.036,-0.365,-0.155
0.04,-0.355,-0.16
0.044,-0.35,-0.16
0.048,-0.345,-0.17
0.052,-0.34,-0.165
0.056,-0.35,-0.17
0.06,-0.345,-0.16
0.064,-0.36,-0.175
0.068,-0.355,-0.16
0.072,-0.345,-0.155
0.076,-0.325,-0.16
0.08,-0.325,-0.165
0.084,-0.33,-0.165
0.088,-0.32,-0.15
0.092,-0.34,-0.185
0.096,-0.32,-0.175
0.1,-0.3,-0.185
0.104,-0.31,-0.17
0.108,-0.3,-0.16
0.112,-0.305,-0.17
0.116,-0.295,-0.175
0.12,-0.3,-0.165
0.124,-0.305,-0.16
0.128,-0.315,-0.155
0.132,-0.315,-0.16
0.136,-0.32,-0.175
0.14,-0.31,-0.17
0.144,-0.305,-0.18
0.148,-0.3,-0.185
0.152,-0.29,-0.165
0.156,-0.285,-0.175
0.16,-0.285,-0.17
0.164,-0.285,-0.16
0.168,-0.29,-0.16
0.172,-0.3,-0.17
0.176,-0.315,-0.165
0.18,-0.305,-0.16
0.184,-0.295,-0.16
0.188,-0.285,-0.16
0.192,-0.29,-0.17
0.196,-0.27,-0.16
0.2,-0.275,-0.18
0.204,-0.28,-0.165
0.208,-0.285,-0.175
0.212,-0.3,-0.185
0.216,-0.31,-0.175
0.22,-0.295,-0.185
0.224,-0.3,-0.175
0.228,-0.295,-0.195
0.232,-0.305,-0.175
0.236,-0.29,-0.2
0.24,-0.315,-0.2
0.244,-0.32,-0.2
0.248,-0.32,-0.2
0.252,-0.31,-0.2
0.256,-0.32,-0.195
0.26,-0.34,-0.2
0.264,-0.325,-0.18
0.268,-0.34,-0.195
0.272,-0.35,-0.19
0.276,-0.345,-0.2
0.28,-0.35,-0.215
0.284,-0.34,-0.195
0.288,-0.345,-0.195
0.292,-0.345,-0.19
0.296,-0.325,-0.185
0.3,-0.345,-0.18
0.304,-0.345,-0.175
0.308,-0.33,-0.18
0.312,-0.325,-0.21
0.316,-0.31,-0.185
0.32,-0.315,-0.17
0.324,-0.295,-0.185
0.328,-0.295,-0.18
0.332,-0.28,-0.16
0.336,-0.245,-0.17
0.34,-0.26,-0.155
0.344,-0.25,-0.17
0.348,-0.25,-0.185
0.352,-0.235,-0.19
0.356,-0.255,-0.215
0.36,-0.255,-0.205
0.364,-0.27,-0.21
0.368,-0.28,-0.235
0.372,-0.295,-0.235
0.376,-0.275,-0.225
0.38,-0.27,-0.23
0.384,-0.275,-0.215
0.388,-0.26,-0.215
0.392,-0.29,-0.225
0.396,-0.265,-0.215
0.4,-0.28,-0.2
0.404,-0.29,-0.2
0.408,-0.26,-0.21
0.412,-0.25,-0.21
0.416,-0.265,-0.22
0.42,-0.275,-0.195
0.424,-0.26,-0.17
0.428,-0.26,-0.165
0.432,-0.24,-0.16
0.436,-0.275,-0.16
0.44,-0.3,-0.175
0.444,-0.29,-0.16
0.448,-0.305,-0.155
0.452,-0.295,-0.175
0.456,-0.285,-0.175
0.46,-0.33,-0.16
0.464,-0.315,-0.17
0.468,-0.32,-0.175
0.472,-0.3,-0.165
0.476,-0.32,-0.175
0.48,-0.31,-0.165
0.484,-0.315,-0.16
0.488,-0.315,-0.18
0.492,-0.305,-0.165
0.496,-0.305,-0.16
0.5,-0.315,-0.18
0.504,-0.315,-0.155
0.508,-0.34,-0.16
0.512,-0.34,-0.18
0.516,-0.3,-0.185
0.52,-0.275,-0.175
0.524,-0.26,-0.145
0.528,-0.23,-0.15
0.532,-0.265,-0.18
0.536,-0.295,-0.185
0.54,-0.33,-0.185
0.544,-0.335,-0.21
0.548,-0.39,-0.21
0.552,-0.47,-0.235
0.556,-0.495,-0.32
0.56,-0.515,-0.37
0.564,-0.53,-0.43
0.568,-0.56,-0.455
0.572,-0.57,-0.465
0.576,-0.555,-0.39
0.58,-0.525,-0.36
0.584,-0.495,-0.34
0.588,-0.465,-0.29
0.592,-0.43,-0.26
0.596,-0.395,-0.215
0.6,-0.345,-0.16
0.604,-0.33,-0.16
0.608,-0.315,-0.16
0.612,-0.31,-0.13
0.616,-0.315,-0.13
0.62,-0.3,-0.13
0.624,-0.325,-0.12
0.628,-0.32,-0.115
0.632,-0.305,-0.14
0.636,-0.31,-0.125
0.64,-0.31,-0.12
0.644,-0.31,-0.13
0.648,-0.305,-0.125
0.652,-0.325,-0.11
0.656,-0.3,-0.125
0.66,-0.29,-0.105
0.664,-0.28,-0.12
0.668,-0.29,-0.13
0.672,-0.26,-0.1
0.676,-0.285,-0.115
0.68,-0.275,-0.125
0.684,-0.275,-0.12
0.688,-0.265,-0.11
0.692,-0.27,-0.125
0.696,-0.29,-0.12
0.7,-0.3,-0.115
0.704,-0.29,-0.13
0.708,-0.285,-0.125
0.712,-0.29,-0.125
0.716,-0.28,-0.125
0.72,-0.26,-0.11
0.724,-0.275,-0.115
