0,-0.515,-0.375
0.004,-0.525,-0.35
0.008,-0.5,-0.32
0.012,-0.48,-0.345
0.016,-0.455,-0.365
0.02,-0.42,-0.34
0.024,-0.43,-0.32
0.028,-0.445,-0.355
0.032,-0.455,-0.32
0.036,-0.475,-0.32
0.04,-0.465,-0.365
0.044,-0.445,-0.35
0.048,-0.415,-0.36
0.052,-0.435,-0.36
0.056,-0.465,-0.36
0.06,-0.435,-0.355
0.064,-0.415,-0.335
0.068,-0.425,-0.375
0.072,-0.425,-0.385
0.076,-0.43,-0.34
0.08,-0.415,-0.375
0.084,-0.415,-0.36
0.088,-0.435,-0.355
0.092,-0.44,-0.38
0.096,-0.425,-0.39
0.1,-0.435,-0.4
0.104,-0.37,-0.375
0.108,-0.355,-0.375
0.112,-0.395,-0.375
0.116,-0.43,-0.37
0.12,-0.445,-0.385
0.124,-0.405,-0.35
0.128,-0.435,-0.345
0.132,-0.45,-0.34
0.136,-0.435,-0.405
0.14,-0.45,-0.41
0.144,-0.41,-0.34
0.148,-0.435,-0.365
0.152,-0.43,-0.36
0.156,-0.42,-0.365
0.16,-0.37,-0.365
0.164,-0.395,-0.35
0.168,-0.405,-0.34
0.172,-0.39,-0.345
0.176,-0.39,-0.38
0.18,-0.38,-0.34
0.184,-0.37,-0.315
0.188,-0.285,-0.295
0.192,-0.26,-0.235
0.196,-0.265,-0.155
0.2,-0.255,-0.155
0.204,-0.185,-0.11
0.208,-0.17,-0.12
0.212,-0.17,-0.19
0.216,-0.145,-0.245
0.22,-0.155,-0.36
0.224,-0.205,-0.44
0.228,-0.235,-0.505
0.232,-0.16,-0.52
0.236,-0.15,-0.525
0.24,-0.195,-0.515
0.244,-0.205,-0.475
0.248,-0.235,-0.41
0.252,-0.26,-0.36
0.256,-0.305,-0.355
0.26,-0.385,-0.29
0.264,-0.49,-0.295
0.268,-0.49,-0.265
0.272,-0.455,-0.255
0.276,-0.465,-0.255
0.28,-0.46,-0.25
0.284,-0.47,-0.24
0.288,-0.48,-0.265
0.292,-0.53,-0.245
0.296,-0.53,-0.265
0.3,-0.505,-0.255
0.304,-0.485,-0.305
0.308,-0.47,-0.26
0.312,-0.46,-0.27
0.316,-0.45,-0.29
0.32,-0.47,-0.28
0.324,-0.47,-0.25
0.328,-0.47,-0.235
0.332,-0.485,-0.24
0.336,-0.45,-0.25
0.34,-0.435,-0.255
0.344,-0.48,-0.26
0.348,-0.45,-0.25
0.352,-0.39,-0.225
0.356,-0.27,-0.21
0.36,-0.17,-0.18
0.364,-0.095,-0.12
0.368,-0.135,-0.005
0.372,-0.23,0.145
0.376,-0.35,0.075
0.38,-0.485,-0.205
0.384,-0.58,-0.675
0.388,-0.63,-1.17
0.392,-0.63,-1.525
0.396,-0.605,-1.73
0.4,-0.585,-1.605
0.404,-0.53,-1.405
0.408,-0.59,-1.31
0.412,-0.735,-1.115
0.416,-0.925,-1.025
0.42,-0.99,-1.075
0.424,-1.085,-1.11
0.428,-1.18,-1.045
0.432,-1.18,-0.975
0.436,-1.13,-0.945
0.44,-0.985,-0.87
0.444,-0.765,-0.735
0.448,-0.625,-0.585
0.452,-0.585,-0.44
0.456,-0.515,-0.355
0.46,-0.445,-0.29
0.464,-0.42,-0.255
0.468,-0.445,-0.22
0.472,-0.44,-0.235
0.476,-0.425,-0.245
0.48,-0.42,-0.23
0.484,-0.42,-0.22
0.488,-0.475,-0.19
0.492,-0.475,-0.19
0.496,-0.43,-0.16
0.5,-0.435,-0.185
0.504,-0.44,-0.215
0.508,-0.435,-0.22
