0,-0.555,0
0.004,-0.55,-0.02
0.008,-0.57,0
0.012,-0.58,0
0.016,-0.565,0.015
0.02,-0.585,0.015
0.024,-0.585,0.01
0.028,-0.54,0.005
0.032,-0.52,0
0.036,-0.5,0.025
0.04,-0.48,0.045
0.044,-0.43,0.065
0.048,-0.4,0.07
0.052,-0.385,0.09
0.056,-0.355,0.075
0.06,-0.335,0.09
0.064,-0.285,0.08
0.068,-0.245,0.05
0.072,-0.24,0.035
0.076,-0.225,-0.02
0.08,-0.24,-0.04
0.084,-0.24,-0.075
0.088,-0.24,-0.085
0.092,-0.265,-0.065
0.096,-0.29,-0.06
0.1,-0.315,-0.055
0.104,-0.345,-0.08
0.108,-0.415,-0.1
0.112,-0.455,-0.065
0.116,-0.46,-0.08
0.12,-0.5,-0.075
0.124,-0.52,-0.095
0.128,-0.52,-0.05
0.132,-0.54,-0.06
0.136,-0.54,-0.08
0.14,-0.57,-0.095
0.144,-0.57,-0.09
0.148,-0.555,-0.1
0.152,-0.535,-0.105
0.156,-0.54,-0.095
0.16,-0.54,-0.1
0.164,-0.53,-0.115
0.168,-0.525,-0.13
0.172,-0.52,-0.105
0.176,-0.51,-0.115
0.18,-0.5,-0.135
0.184,-0.525,-0.135
0.188,-0.515,-0.13
0.192,-0.5,-0.11
0.196,-0.475,-0.075
0.2,-0.38,0.035
0.204,-0.24,0.06
0.208,-0.03,-0.095
0.212,0.17,-0.48
0.216,0.345,-0.905
0.22,0.49,-1.275
0.224,0.665,-1.655
0.228,0.825,-2.1
0.232,0.96,-2.535
0.236,1.09,-2.61
0.24,1.155,-2.485
0.244,0.965,-2.225
0.248,0.575,-1.87
0.252,0.265,-1.535
0.256,0.185,-1.27
0.26,-0.13,-1
0.264,-0.535,-0.755
0.268,-0.86,-0.6
0.272,-1.16,-0.465
0.276,-1.235,-0.345
0.28,-1.205,-0.225
0.284,-1.155,-0.15
0.288,-1.105,-0.1
0.292,-1.045,-0.085
0.296,-1.02,-0.05
0.3,-0.965,-0.02
0.304,-0.915,0
0.308,-0.88,0.035
0.312,-0.81,0.03
0.316,-0.73,0.06
0.32,-0.67,0.075
0.324,-0.675,0.08
0.328,-0.625,0.075
0.332,-0.62,0.095
0.336,-0.64,0.115
0.34,-0.635,0.1
0.344,-0.635,0.12
0.348,-0.62,0.12
0.352,-0.62,0.1
0.356,-0.605,0.1
0.36,-0.59,0.11
0.364,-0.58,0.14
0.368,-0.575,0.12
0.372,-0.585,0.105
0.376,-0.56,0.12
0.38,-0.555,0.13
0.384,-0.545,0.13
0.388,-0.535,0.135
0.392,-0.55,0.15
0.396,-0.52,0.115
0.4,-0.495,0.145
0.404,-0.48,0.155
0.408,-0.445,0.145
0.412,-0.405,0.12
0.416,-0.41,0.135
0.42,-0.39,0.135
0.424,-0.37,0.13
0.428,-0.33,0.135
0.432,-0.295,0.115
0.436,-0.275,0.12
0.44,-0.27,0.095
0.444,-0.225,0.09
0.448,-0.225,0.095
0.452,-0.195,0.045
0.456,-0.18,0.035
0.46,-0.155,0.01
0.464,-0.125,0.01
0.468,-0.12,-0.035
0.472,-0.13,-0.055
0.476,-0.115,-0.105
0.48,-0.135,-0.145
0.484,-0.13,-0.15
0.488,-0.165,-0.165
0.492,-0.21,-0.195
0.496,-0.2,-0.19
0.5,-0.21,-0.195
0.504,-0.215,-0.23
0.508,-0.26,-0.235
0.512,-0.265,-0.235
0.516,-0.24,-0.22
0.52,-0.265,-0.26
0.524,-0.26,-0.255
0.528,-0.28,-0.265
0.532,-0.265,-0.255
0.536,-0.255,-0.265
0.54,-0.265,-0.245
0.544,-0.285,-0.24
0.548,-0.29,-0.24
0.552,-0.29,-0.26
0.556,-0.275,-0.255
0.56,-0.275,-0.255
0.564,-0.235,-0.27
0.568,-0.245,-0.245
0.572,-0.255,-0.26
0.576,-0.225,-0.26
0.58,-0.18,-0.26
0.584,-0.15,-0.205
0.588,-0.1,-0.185
0.592,-0.06,-0.175
0.596,-0.04,-0.185
0.6,-0.035,-0.185
0.604,0.005,-0.165
0.608,0.045,-0.165
0.612,0.065,-0.18
0.616,0.095,-0.24
0.62,0.085,-0.255
0.624,0.09,-0.3
0.628,0.08,-0.325
0.632,0.075,-0.31
0.636,0.04,-0.28
0.64,0.02,-0.265
0.644,-0.005,-0.305
