0,-0.395,-0.045
0.004,-0.405,-0.05
0.008,-0.425,-0.06
0.012,-0.42,-0.055
0.016,-0.425,-0.08
0.02,-0.41,-0.075
0.024,-0.4,-0.075
0.028,-0.385,-0.065
0.032,-0.4,-0.09
0.036,-0.39,-0.075
0.04,-0.39,-0.105
0.044,-0.36,-0.09
0.048,-0.385,-0.095
0.052,-0.375,-0.1
0.056,-0.37,-0.115
0.06,-0.37,-0.075
0.064,-0.38,-0.08
0.068,-0.35,-0.1
0.072,-0.355,-0.16
0.076,-0.345,-0.28
0.08,-0.305,-0.465
0.084,-0.24,-0.72
0.088,-0.14,-1.05
0.092,0.04,-1.415
0.096,0.205,-1.745
0.1,0.425,-1.96
0.104,0.575,-2.16
0.108,0.72,-2.31
0.112,0.825,-2.405
0.116,0.945,-2.455
0.12,1.015,-2.5
0.124,1.12,-2.535
0.128,1.155,-2.52
0.132,1.11,-2.44
0.136,1.055,-2.355
0.14,0.925,-2.215
0.144,0.72,-2.095
0.148,0.47,-1.95
0.152,0.185,-1.85
0.156,-0.055,-1.69
0.16,-0.31,-1.57
0.164,-0.56,-1.435
0.168,-0.79,-1.34
0.172,-0.98,-1.245
0.176,-1.16,-1.135
0.18,-1.29,-1.055
0.184,-1.355,-0.935
0.188,-1.36,-0.825
0.192,-1.32,-0.745
0.196,-1.255,-0.65
0.2,-1.2,-0.525
0.204,-1.125,-0.43
0.208,-1.02,-0.315
0.212,-0.96,-0.205
0.216,-0.9,-0.06
0.22,-0.845,0.035
0.224,-0.78,0.18
0.228,-0.695,0.275
0.232,-0.6,0.355
0.236,-0.535,0.44
0.24,-0.48,0.505
0.244,-0.465,0.545
0.248,-0.45,0.61
0.252,-0.46,0.66
0.256,-0.505,0.685
0.26,-0.52,0.745
0.264,-0.58,0.785
0.268,-0.61,0.85
0.272,-0.625,0.905
0.276,-0.625,0.925
0.28,-0.63,0.96
0.284,-0.605,0.995
0.288,-0.59,1.015
0.292,-0.6,1.035
0.296,-0.605,1.015
0.3,-0.595,1.06
0.304,-0.575,1.02
0.308,-0.545,1.03
0.312,-0.51,1.015
0.316,-0.505,1.035
0.32,-0.48,1.05
0.324,-0.46,1.025
0.328,-0.44,1.02
0.332,-0.42,1.03
0.336,-0.405,1.015
0.34,-0.375,1.005
0.344,-0.37,1.005
0.348,-0.33,0.97
0.352,-0.31,0.945
0.356,-0.295,0.94
0.36,-0.26,0.92
0.364,-0.25,0.91
0.368,-0.23,0.905
0.372,-0.22,0.915
0.376,-0.22,0.89
0.38,-0.18,0.855
0.384,-0.16,0.865
0.388,-0.17,0.8
0.392,-0.14,0.81
0.396,-0.14,0.775
0.4,-0.125,0.74
0.404,-0.115,0.725
0.408,-0.135,0.655
0.412,-0.14,0.645
0.416,-0.16,0.605
0.42,-0.155,0.575
0.424,-0.15,0.555
0.428,-0.135,0.505
0.432,-0.13,0.485
0.436,-0.155,0.455
0.44,-0.16,0.43
0.444,-0.185,0.39
0.448,-0.18,0.37
0.452,-0.18,0.335
0.456,-0.195,0.305
0.46,-0.195,0.27
0.464,-0.22,0.26
0.468,-0.215,0.235
0.472,-0.2,0.215
0.476,-0.22,0.18
0.48,-0.22,0.16
0.484,-0.275,0.135
0.488,-0.29,0.12
0.492,-0.305,0.095
0.496,-0.32,0.07
0.5,-0.295,0.05
0.504,-0.3,0.08
0.508,-0.335,0.06
0.512,-0.345,0.04
0.516,-0.355,0.055
0.52,-0.345,0.06
0.524,-0.335,0.03
0.528,-0.345,-0.01
0.532,-0.345,0.02
0.536,-0.32,0.025
0.54,-0.35,0
0.544,-0.365,0.005
0.548,-0.36,0.005
0.552,-0.355,0.01
0.556,-0.38,0.01
0.56,-0.37,0.015
0.564,-0.395,0.015
0.568,-0.39,0
0.572,-0.37,-0.04
0.576,-0.41,-0.01
0.58,-0.415,-0.03
0.584,-0.39,-0.03
0.588,-0.42,-0.01
0.592,-0.42,-0.02
0.596,-0.41,-0.04
0.6,-0.43,-0.025
0.604,-0.415,-0.02
0.608,-0.41,-0.02
0.612,-0.42,-0.04
0.616,-0.415,-0.02
0.62,-0.41,-0.02
0.624,-0.41,-0.01
0.628,-0.43,-0.02
0.632,-0.4,0
0.636,-0.42,-0.015
0.64,-0.41,-0.03
0.644,-0.425,-0.03
0.648,-0.395,-0.035
0.652,-0.41,-0.03
0.656,-0.42,-0.04
0.66,-0.44,-0.015
0.664,-0.405,0
0.668,-0.4,0
0.672,-0.4,-0.015
0.676,-0.385,-0.01
0.68,-0.375,-0.02
0.684,-0.375,-0.035
0.688,-0.385,-0.035
0.692,-0.39,-0.03
0.696,-0.415,-0.03
0.7,-0.44,-0.035
0.704,-0.465,-0.07
0.708,-0.475,-0.07
0.712,-0.47,-0.09
0.716,-0.465,-0.08
0.72,-0.455,-0.11
0.724,-0.46,-0.085
0.728,-0.46,-0.11
0.732,-0.455,-0.115
0.736,-0.43,-0.11
0.74,-0.41,-0.1
0.744,-0.415,-0.1
0.748,-0.385,-0.11
0.752,-0.415,-0.105
0.756,-0.405,-0.075
0.76,-0.41,-0.07
0.764,-0.41,-0.085
0.768,-0.43,-0.06
0.772,-0.445,-0.095
0.776,-0.455,-0.075
0.78,-0.415,-0.095
0.784,-0.39,-0.085
0.788,-0.37,-0.105
0.792,-0.365,-0.085
0.796,-0.37,-0.095
0.8,-0.365,-0.11
0.804,-0.355,-0.135
0.808,-0.325,-0.12
0.812,-0.335,-0.11
0.816,-0.32,-0.12
0.82,-0.32,-0.115
0.824,-0.325,-0.105
0.828,-0.34,-0.12
0.832,-0.335,-0.115
0.836,-0.325,-0.12
0.84,-0.315,-0.135
0.844,-0.34,-0.13
0.848,-0.355,-0.155
0.852,-0.35,-0.14
0.856,-0.32,-0.155
0.86,-0.305,-0.17
0.864,-0.32,-0.15
0.868,-0.32,-0.17
0.872,-0.345,-0.165
0.876,-0.345,-0.19
0.88,-0.31,-0.24
0.884,-0.3,-0.33
0.888,-0.295,-0.485
0.892,-0.255,-0.74
0.896,-0.175,-1.09
0.9,-0.075,-1.485
0.904,0.055,-1.86
0.908,0.23,-2.115
0.912,0.345,-2.27
0.916,0.42,-2.395
0.92,0.505,-2.47
0.924,0.585,-2.515
0.928,0.66,-2.55
0.932,0.74,-2.595
0.936,0.8,-2.59
0.94,0.825,-2.535
